Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_522	bayseq_library_523	bayseq_library_524	bayseq_library_525	bayseq_likelihood	bayseq_FDR	
BLA	NULL	NULL	NULL	NULL	NULL	NULL	1.13633817477082	0.267488635665046	0.00565682086589328	0.267462988537824	0.66197587998827	34.1978270865195	0.315207285347027	0.0357175174884636	0.999162683775631	15	26	59	41	0.0415605959442879	0.807535802001697	
LOC100858645	NULL	NULL	NULL	NULL	NULL	NULL	1.41003992358151	0.770522617667909	0.00034381911109783	0.0342501673382409	0.689867648692753	49.3988321027135	0.319682784037278	0.0309297286733512	0.986669972397451	33	18	112	41	0.0100260946446826	0.944884929294284	
RRAD	NULL	NULL	NULL	NULL	NULL	NULL	-0.789049593461528	1.80137032691538	0.0227283376702265	0.609954662085602	-0.597511114360565	103.79665406922	0.274080716407867	0.0292533637423869	0.946510159637877	96	157	82	79	0.0171801199821929	0.914861142065362	
LOC430761	NULL	NULL	NULL	NULL	NULL	NULL	-0.95457742699809	1.3311191161679	0.0082961605790554	0.336231085977762	-0.702691804445543	74.667938341928	0.282226850151421	0.012781067465626	0.624281162354898	100	87	48	59	0.0419820320264636	0.806592420435158	
LOC101750678	NULL	NULL	NULL	NULL	NULL	NULL	0.92196207113692	3.78067809210905	0.00397227074645477	0.211044192169553	0.745209243648797	414.371443155034	0.251584952738185	0.00305590127570281	0.263257363197727	227	322	467	675	0.061488967854335	0.743731299418365	
TMEM139	NULL	NULL	NULL	NULL	NULL	NULL	-0.740022149438506	6.83305241997111	0.0172828039171914	0.538814685499409	-0.623465551953458	3458.03076144787	0.234332389276611	0.00780007730499424	0.464474076993183	4583	3608	2356	3096	0.00827146158218641	0.948961445744303	
TRPC6	NULL	NULL	NULL	NULL	NULL	NULL	-0.778246171209848	1.81152908757229	0.0233452214131873	0.620012671094828	-0.594412141983868	104.547991840358	0.271602638328244	0.0286305845205509	0.932609692703013	98	156	85	78	0.0171285199057564	0.914975420567041	
LOC769940	NULL	NULL	NULL	NULL	NULL	NULL	-0.920782224946756	1.52465654140931	0.00893716759972824	0.356761675411615	-0.716872026593835	85.4811722794305	0.265844943108561	0.00700556706537095	0.436042045323268	96	118	67	58	0.107047096018769	0.613461722402987	
DBC1	1.30365	0.60012	-1.11924	-1.57181	0.04675	0.999798	1.07553219472879	0.756876353282652	0.00548821880964358	0.264109337279067	0.714985403625728	48.9769011852922	0.301327731130236	0.017654619093652	0.732244774897385	30	30	84	57	0.0410090882165199	0.80847135495893	
CALD1	NULL	NULL	NULL	NULL	NULL	NULL	-0.713340741630817	7.87012034245626	0.021463713008118	0.600704909900107	-0.613453774947484	7091.18968965167	0.221733204082267	0.00566389658335974	0.378433027229127	6942	9963	6660	4740	0.000956643484737495	0.988323319996174	
SYT16	NULL	NULL	NULL	NULL	NULL	NULL	1.10650636367538	0.54648336539517	0.00525860713314068	0.257833412606978	0.671999668471356	41.9653449203999	0.312091265943702	0.0313017669019753	0.989798316909652	20	31	76	46	0.0282927206447544	0.858433694748881	
GEM	NULL	NULL	NULL	NULL	NULL	NULL	-0.676830075439287	3.68268487198209	0.0336373648676517	0.775871303091691	-0.563248929570541	387.35557146484	0.238789693078797	0.0183358300941891	0.747641666809926	349	568	331	300	0.0353313386811386	0.833566852271148	
RWDD4	NULL	NULL	NULL	NULL	NULL	NULL	-0.66760067483185	5.30207973997245	0.0327019984603409	0.772883817270009	-0.603096904333381	1194.73116833168	0.189992833466392	0.00150191135038125	0.173394132838913	1303	1497	899	1048	0.213200623041531	0.419159493641242	
LOC100858077	NULL	NULL	NULL	NULL	NULL	NULL	1.32819897550745	-0.554427460990701	0.00658683584030973	0.293761854484776	0.633003534400332	18.4216713414069	0.319460220969877	0.0475376469154861	0.999162683775631	8	12	31	25	0.0398112878880048	0.810997366702136	
RIMBP2	1.65912	0.58265	-1.50972	-1.07898	0.2145	0.999798	1.16525287439653	2.20956982597405	0.000614794035937345	0.053494609216785	0.826982136152321	137.868968272031	0.289660193410866	0.00430357604594558	0.323168093255497	80	82	270	136	0.0663834463209822	0.726209626316211	
SLC22A4	2.70144	2.88491	0.0947973	0.1181	0.8652	0.999798	0.720119446061817	3.2189111660944	0.0259107620780974	0.671977647178687	0.592901557258253	280.124150330562	0.243332405255621	0.0148264369513122	0.670985230668584	201	202	446	294	0.0550996709577653	0.766641596905451	
ECEL1	NULL	NULL	NULL	NULL	NULL	NULL	-1.33871049805839	1.43734031317677	0.000193432595349315	0.0220513158698219	-0.968685835877943	80.4341616716011	0.285486135145573	0.000691039036824514	0.0977301957829069	93	128	40	56	0.0905951478334943	0.646486639959928	
FAM18A	1.83378	1.18746	-0.626944	-0.872676	0.32435	0.999798	1.21039878303231	0.536727521110397	0.00257098805845956	0.154389643465467	0.774223396771093	41.7533754758315	0.306556731612324	0.0115518368187208	0.597635154595768	22	26	53	70	0.10134980610808	0.622007815312789	
LOC100859134	NULL	NULL	NULL	NULL	NULL	NULL	-4.8329809287198	0.0318854354404409	1.54881423872707e-16	1.73776957585178e-13	-2.02537264945295	29.637128298852	0.319550124174041	2.32464699607031e-10	1.55443828282972e-07	57	52	3	1	0.957701783092812	0.0142700697884905	
ENTPD8	19.7651	11.8852	-0.733789	-1.22379	0.08525	0.999798	1.0748065648938	4.26796135203391	0.00073230174048323	0.0614614508016594	0.912696336276208	581.627604523509	0.228876030101358	6.67078763762221e-05	0.0157236023608454	276	444	865	804	0.520247811777859	0.159540385430919	
LOC101748556	NULL	NULL	NULL	NULL	NULL	NULL	3.44519314872681	-0.715098610194917	1.06445568051531e-08	3.66001067697182e-06	0.49337028454597	16.2572219806284	0.24610947717841	0.0449974688695055	0.999162683775631	1	4	2	60	0.0186204882241612	0.905955288464923	
C9ORF4	NULL	NULL	NULL	NULL	NULL	NULL	-0.728115498642797	5.40136198311902	0.0198307296258958	0.580366524183935	-0.641495701798952	1280.58553696005	0.208347810781183	0.0020772080058973	0.207102277744747	1607	1425	1152	890	0.0837317367210635	0.659623837783781	
MAP7D3	NULL	NULL	NULL	NULL	NULL	NULL	0.69842007438334	4.21961615845803	0.027085266764398	0.69903597685646	0.624680134713049	562.718737242515	0.195844847275754	0.00142436090729195	0.16786686776147	386	433	816	659	0.131454316129693	0.548580971256693	
LOC770392	NULL	NULL	NULL	NULL	NULL	NULL	0.670973990422638	2.80986348526119	0.0404487296463936	0.848033984295621	0.549475867050497	210.385623901489	0.246086207030259	0.0255582266642438	0.874493275642905	131	180	241	304	0.0129133214223949	0.929453325933288	
FAM101A	0.000671445	2.42028	11.8156	0.191594	0.2096	0.999798	-0.881473137128389	6.32676442288751	0.00472004164458637	0.241299395154178	-0.80583514419474	2433.33585637748	0.180401602480969	7.93627940105067e-06	0.00254125656066473	3040	2961	1729	1884	0.216755310355835	0.413920253168103	
LOC101748095	NULL	NULL	NULL	NULL	NULL	NULL	1.04113866514553	1.44474068039116	0.00378328572567081	0.202643429899122	0.786370074076287	80.2595182184923	0.274484789033772	0.00417147658420734	0.318892473471094	49	51	130	99	0.0570196090708087	0.76154271180242	
PDLIM3	NULL	NULL	NULL	NULL	NULL	NULL	-0.711820586724953	4.80284236498433	0.0233544504591963	0.620012671094828	-0.573585930391528	844.934568743331	0.253498484487705	0.0236554275664969	0.836367210897957	993	1005	877	485	0.0950415692271541	0.634180909486977	
LOC101751060	NULL	NULL	NULL	NULL	NULL	NULL	0.974103353975455	0.881461732033914	0.0101662353893418	0.384262067429059	0.638939154348825	53.5810823531891	0.303457857820479	0.0352453331226824	0.999162683775631	32	37	95	56	0.0180169104556667	0.908688249068021	
CHRDL1	NULL	NULL	NULL	NULL	NULL	NULL	-0.661731481519721	4.49302861449817	0.0355337257860806	0.798127796939342	-0.527198880902413	680.990316354053	0.257480021482025	0.0406057649001397	0.999162683775631	705	892	724	398	0.0373395197947295	0.824552239537656	
LOC101749830	NULL	NULL	NULL	NULL	NULL	NULL	-1.2916780910094	0.870322075342998	0.000635527451138998	0.0546297346910531	-0.785096266422563	53.5727189747698	0.311755093853756	0.0117919167035816	0.602701745281678	50	97	41	25	0.0171534786625506	0.914899271835004	
LOC101752002	NULL	NULL	NULL	NULL	NULL	NULL	-5.4414199462968	3.13362996427376	6.62829755811585e-38	2.82604094687827e-34	-4.15475736439831	265.214898021148	0.256826061823473	7.28992911091638e-59	4.1239128980454e-55	483	505	15	10	0.999998010844208	5.01333355357181e-07	
RTDR1	0.282706	0.442667	0.646919	0	1	1	-1.3576825893283	2.54027333576708	5.29426625360618e-05	0.00728149470931461	-1.01098831150466	175.178934809264	0.278997654470975	0.000290480815475779	0.050303570606525	291	184	96	111	0.152975492216616	0.513208476454321	
TM4SF1	NULL	NULL	NULL	NULL	NULL	NULL	-0.684312565741398	2.3559424048107	0.0395928758450653	0.835684086401092	-0.531647379929712	153.691976844659	0.267465435505614	0.0468422584189387	0.999162683775631	211	147	131	118	0.010602549905193	0.943273585097788	
SELPLG	NULL	NULL	NULL	NULL	NULL	NULL	1.17688931605148	0.425449120281728	0.0041347949729657	0.216043037337458	0.759677252094231	38.4576307341643	0.305469496489111	0.0128855495348379	0.624801889016384	20	25	60	53	0.131079591816543	0.550128504768416	
TNFRSF25	NULL	NULL	NULL	NULL	NULL	NULL	0.858269007371084	2.14628274348429	0.0114674826858434	0.410302610793765	0.684038644921321	132.065570273508	0.256513918685898	0.00766062533141179	0.461022952125494	99	79	191	169	0.0662931365230029	0.727731453924768	
PKHD1	NULL	NULL	NULL	NULL	NULL	NULL	0.868052347870719	1.66995904479716	0.0126999324308846	0.443105007465791	0.58840748420315	94.1205836116769	0.298919822599103	0.0490167608317143	0.999162683775631	49	79	168	91	0.0058921002804558	0.962592588187113	
VSIG4	NULL	NULL	NULL	NULL	NULL	NULL	1.04752751811941	1.59794120885021	0.00279018702780181	0.162516959176719	0.778968624709802	89.4477674883014	0.279271300801354	0.0052823754189699	0.365906911164646	42	70	124	131	0.0386326550944865	0.813898993567651	
NOXO1	0.25674	0.000278093	-9.85052	0	1	1	-1.3228754342938	0.900743792874287	0.000531691283120366	0.0480279439557625	-0.889389590713452	54.9543350898491	0.299633853456471	0.00299496056150081	0.259323855557297	69	81	26	40	0.0912430487558233	0.641862780477449	
ASCL2	NULL	NULL	NULL	NULL	NULL	NULL	-0.956291542110321	2.06910019472253	0.00494974817237589	0.250230411532372	-0.698761340177968	125.351816808876	0.283241530777541	0.0136244334224557	0.640499334106638	113	206	81	99	0.0155905683591445	0.919463728854536	
CD109	NULL	NULL	NULL	NULL	NULL	NULL	-0.849177437904328	3.63158630357251	0.00811600060233273	0.332497529915454	-0.718194698109367	373.919745426127	0.231009133777069	0.00187756647748123	0.193940890962939	366	558	275	289	0.137974809700218	0.5340575686919	
LOC101749442	NULL	NULL	NULL	NULL	NULL	NULL	0.752610570754097	6.25946484054452	0.0156832948998821	0.504278251396208	0.615823235535272	2321.70736884806	0.24521206560828	0.0120256610577437	0.603809153286891	1855	1419	2566	3566	0.0132770977064796	0.928387064890639	
ABHD14A	NULL	NULL	NULL	NULL	NULL	NULL	0.929700623574576	2.59356049996829	0.00507169033654166	0.250854511819942	0.729785008245914	180.823913590738	0.262174251359211	0.00537613343303339	0.367896614887136	118	119	202	297	0.0315555918483562	0.844307436950867	
LOC101749661	NULL	NULL	NULL	NULL	NULL	NULL	2.81628019272055	-1.45910969317408	6.42702561231345e-05	0.00861706490586781	0.617638938242962	8.75561627332328	0.278152405218778	0.0263844745509107	0.890743761616613	2	2	26	7	0.0736630510055785	0.704546797719675	
LOC101749668	NULL	NULL	NULL	NULL	NULL	NULL	1.85749039123646	-0.837813780852471	0.000625386297034891	0.0541950613015846	0.759579033142066	14.7537848670845	0.31612112978686	0.0162696351974002	0.70782389816635	7	5	26	23	0.0975418704157894	0.628194974851597	
LOC101749199	NULL	NULL	NULL	NULL	NULL	NULL	-4.28087351261307	-1.96533012413708	2.41055737456064e-05	0.00375096803729078	-0.642542819555373	5.91306700607654	0.25963816185974	0.0133324755924629	0.63557708786429	7	15	1	0	0.607741890264971	0.128599133067366	
LOC101751549	NULL	NULL	NULL	NULL	NULL	NULL	2.24023749457199	0.0343216422977296	8.45564246464469e-07	0.000185832356764222	1.17154246102273	28.7100269129616	0.318627067212685	0.000236136067594916	0.0430910236898206	8	11	41	59	0.353815652257966	0.305059048572884	
C8ORF22	NULL	NULL	NULL	NULL	NULL	NULL	-1.16935258910968	3.44628913570293	0.000302593613263978	0.0308645485529257	-0.880771355242115	329.062562327328	0.275667753116117	0.00139808197817602	0.165922022738637	424	444	148	277	0.199057671480998	0.426942891661153	
LOC429143	NULL	NULL	NULL	NULL	NULL	NULL	-0.847613683721465	4.82305298513656	0.00703698229987329	0.308037759073303	-0.709975552604279	856.281802214577	0.235627929495905	0.00258575470995042	0.234667610601971	841	1274	758	540	0.0787802538054905	0.683587272150909	
CDH19	NULL	NULL	NULL	NULL	NULL	NULL	-1.17195279831689	1.22220608631494	0.0013005314954587	0.0936646297979344	-0.7623240456997	68.892256248654	0.304560566159251	0.0123135321130747	0.61072804232583	67	117	57	33	0.0150099697768105	0.921802703044118	
LOC772271	NULL	NULL	NULL	NULL	NULL	NULL	-0.635346700086266	5.69971758459213	0.041504621396658	0.859024775664034	-0.529373874553838	1575.7994632337	0.240233006449136	0.0275535358101521	0.916884423988413	2153	1466	1289	1316	0.05916185394473	0.752600341728584	
LOC417973	NULL	NULL	NULL	NULL	NULL	NULL	7.39285126842017	4.73798627672504	3.80460968526506e-60	5.28072813629427e-56	5.12972323463615	806.083807198291	0.273476865635914	1.68343897595091e-78	1.42848214304315e-74	7	11	1346	2026	0.999999999590294	2.04867234288031e-10	
HTR1D	NULL	NULL	NULL	NULL	NULL	NULL	2.80751238881415	-0.356793881778118	9.21214706948225e-08	2.69019933187976e-05	1.28093099877668	21.3086092933747	0.319632872996972	6.13630248996851e-05	0.0150926361677182	4	6	38	41	0.648735599435031	0.10594336831961	
LOC100858031	NULL	NULL	NULL	NULL	NULL	NULL	1.54524346655491	-0.112287089966869	0.000645993372959206	0.0550851468989774	0.771081136487587	25.8431946121052	0.319656074136848	0.0158556617373418	0.70088108167793	12	13	29	52	0.0663442923669797	0.726719321847702	
LOC100858092	NULL	NULL	NULL	NULL	NULL	NULL	0.732524981752576	1.28763521716464	0.0408981829246627	0.852265360301035	0.551118986862008	71.8189122143483	0.275917819674943	0.0457814591403561	0.999162683775631	48	55	105	85	0.0200400450553379	0.895861412167832	
IL9R	1.61009	0.0405229	-5.31226	-3.99619	0.01715	0.674683	4.71482255821479	1.01619682047936	4.20202899573482e-21	7.34253803705858e-18	0.27174139170903	58.9213964822329	0.186121957651707	NA	NA	4	4	4	231	0.0803745973532383	0.675541137168665	
GRAP	5.07109	2.78954	-0.862271	-1.53653	0.08805	0.999798	0.884811713390883	1.29145231373427	0.0144644871441025	0.480302082457908	0.635468992814869	72.0280017451562	0.287000740616063	0.0268169518618511	0.897653826523618	53	43	114	84	0.0179469632315689	0.909001242368363	
DIS3L	NULL	NULL	NULL	NULL	NULL	NULL	0.687908796295881	5.15309105159684	0.0280183365984275	0.7144675832599	0.598951374334712	1077.07812266256	0.21321683857869	0.00496773513852612	0.352750765840698	839	727	1591	1225	0.0430840345608906	0.803210270363788	
LOC101748735	NULL	NULL	NULL	NULL	NULL	NULL	-1.54309163955218	0.72206420339126	7.57739395725159e-05	0.00978999299276905	-1.00997854102946	48.3335673070845	0.303214256884694	0.000865634656208604	0.112142639316918	58	80	22	30	0.127846005644921	0.564885778552956	
DOK6	NULL	NULL	NULL	NULL	NULL	NULL	0.751719391483513	3.02673336531019	0.0211829608591616	0.594964900652974	0.627495324929872	245.01870918382	0.236559569826705	0.00798770545112036	0.472332227215901	193	153	340	310	0.0638571713950646	0.736466815779292	
LOC100859531	0.192035	3.03465	3.98208	0.545744	0.2873	0.999798	-3.37673965905615	-0.949260839755769	1.87063567539182e-07	4.80460377445816e-05	-1.15628071555438	14.1001088396462	0.312386488706923	0.000214376997867176	0.0395455655522157	26	23	2	3	0.716206418705222	0.076020317109981	
HOMER1	NULL	NULL	NULL	NULL	NULL	NULL	-0.961043044715715	1.56905647311611	0.00628257566595952	0.286179376168643	-0.677610829002755	88.1040553501209	0.291451293480218	0.0200744239870402	0.779595078910892	86	138	78	49	0.0134564195023948	0.927962068707929	
RCBTB1	NULL	NULL	NULL	NULL	NULL	NULL	0.977215785568707	5.75590039922455	0.00181232861854368	0.118877604584967	0.873404609069274	1636.36815820864	0.196364725826342	8.67263253567431e-06	0.00272561568079498	1016	1086	2631	1970	0.677404051900442	0.0971646127109149	
LOC101748694	NULL	NULL	NULL	NULL	NULL	NULL	-1.44394719821144	3.24841910039491	1.08353460141577e-05	0.00181880241204578	-1.23468089055886	286.856297778661	0.225510897419774	4.37416006981739e-08	2.18334913367267e-05	416	381	151	174	0.76133867890407	0.0591703514186536	
SAG	NULL	NULL	NULL	NULL	NULL	NULL	-1.19794720657242	0.888726603667081	0.00150747356827587	0.105020658589886	-0.815642900527215	54.4128179461443	0.297961736614794	0.00619254009317191	0.398081810307653	66	79	43	27	0.063228441663196	0.737863473022271	
LOC101748479	NULL	NULL	NULL	NULL	NULL	NULL	0.813823793147791	3.01245238652727	0.0123371254634221	0.433998086846919	0.677632997343013	242.330211079014	0.238681108794651	0.00452448608074108	0.325804452528405	139	198	369	286	0.0433796465630863	0.801971074330371	
LOC101751025	NULL	NULL	NULL	NULL	NULL	NULL	-1.84502818149174	0.395259999456404	8.57227795412582e-06	0.00153566236492482	-1.11271794794721	38.3456263989324	0.311782495380513	0.000358494621879996	0.0573963417728812	60	54	14	21	0.269836311157057	0.353919740748577	
LOC101750776	NULL	NULL	NULL	NULL	NULL	NULL	-3.42224678743576	-0.681396730175418	4.23727831991805e-09	1.53102202074598e-06	-1.03163179180417	17.1605789915149	0.305382430122636	0.000729716689028733	0.10068310511794	18	43	1	5	0.198026302444621	0.434538410600623	
LOC417058	0.10618	4.99739	5.55659	0.835886	0.1636	0.999798	-3.44410905377131	0.937917791995701	1.95647107870288e-15	1.98609764075181e-12	-2.17382522720018	56.8088166215917	0.302733403002663	6.93763739916461e-13	7.35866526882641e-10	102	96	12	8	0.978238038930469	0.00744927249082201	
GCK	NULL	NULL	NULL	NULL	NULL	NULL	-1.2554372989619	-0.23064182084007	0.00483934158181942	0.24680642067279	-0.669863095260033	24.0328376055741	0.318858545817142	0.0356571322587363	0.999162683775631	28	37	18	12	0.0572725206632771	0.761169383244546	
LOC101749253	NULL	NULL	NULL	NULL	NULL	NULL	-0.725724262874718	1.27253501483175	0.0432370922227444	0.877439820813643	-0.546734488948653	71.4634429538204	0.276232381088012	0.0477872350855921	0.999162683775631	81	89	64	50	0.0271806004770478	0.863381538971754	
TNFRSF6B	NULL	NULL	NULL	NULL	NULL	NULL	-1.7084467131562	2.0611308431653	9.27871903314811e-07	0.000199801749847123	-1.15872400726875	125.267726079171	0.29799002501173	0.000100879900859908	0.0214004099686686	205	158	42	81	0.198929176448272	0.429505411742595	
PRDX4	NULL	NULL	NULL	NULL	NULL	NULL	0.711774592088206	5.82967069334201	0.0224524335985743	0.607685746593022	0.655338471754032	1722.25199586495	0.171891303347632	0.000137558908455656	0.0274648498282463	1135	1361	2226	2292	0.373656204259659	0.288206646003401	
LYPLAL1	NULL	NULL	NULL	NULL	NULL	NULL	-0.65796816507479	3.64208580232849	0.0388433619961967	0.826545246929878	-0.592521355464402	376.882031439448	0.192600016882092	0.00209492255401443	0.207102277744747	421	459	316	302	0.148936496626639	0.516815120077226	
LOC101752000	NULL	NULL	NULL	NULL	NULL	NULL	-2.22752805697648	-1.78829892663291	0.00358715127487431	0.195900536402286	-0.564744642977391	6.96881479656636	0.284741004531424	0.0473269478777645	0.999162683775631	11	11	2	3	0.106107128327025	0.615634805142513	
ORMDL1	NULL	NULL	NULL	NULL	NULL	NULL	1.53584802721692	3.12422756484088	3.37513102413609e-06	0.000654100392477574	1.09354531295694	261.719536233297	0.28925467848123	0.000156474599587847	0.0308782608093645	85	174	518	310	0.0906921421163656	0.645573729500878	
TDRD15	NULL	NULL	NULL	NULL	NULL	NULL	-3.23440092573292	-2.05943655527919	0.000500291842414677	0.045383921262111	-0.526106189774803	5.46388748125279	0.254936499076028	0.0390485002860681	0.999162683775631	9	10	0	2	0.385923158949416	0.273997575574958	
USP43	4.09254	2.35817	-0.795331	-1.35512	0.05635	0.999798	0.773802031279812	2.16863800584236	0.0220866103696886	0.604418947190014	0.64342247265032	134.094188031321	0.239087976424565	0.00712053986704803	0.439427934849717	87	102	186	172	0.122021252420545	0.577274868546815	
LOC428812	NULL	NULL	NULL	NULL	NULL	NULL	1.26710054266352	-0.0668282738911935	0.00339487175228568	0.190954817982127	0.682207395480618	26.6746082304627	0.318654796929943	0.0322822700320013	0.999162683775631	10	20	41	39	0.0763374481410279	0.692515870127305	
LOC101751584	NULL	NULL	NULL	NULL	NULL	NULL	-2.28652209042178	-1.74963909619678	0.00248151826699705	0.151246432919958	-0.576288660762446	7.1699055982435	0.284852550793045	0.0430615846101012	0.999162683775631	9	14	2	3	0.106314080069147	0.614552088930333	
ADAMTS12	NULL	NULL	NULL	NULL	NULL	NULL	-0.719161276119351	4.48586029454089	0.0224739732414877	0.607685746593022	-0.557862300802801	677.08894518668	0.266126401564969	0.0360617415775659	0.999162683775631	553	1074	627	459	0.0153638447271438	0.920071174399295	
ADAMTS18	NULL	NULL	NULL	NULL	NULL	NULL	1.50927074091188	3.12467611394501	5.00751932948426e-06	0.000936406114613557	1.13546857239732	262.215374355735	0.274815936009342	3.60024230838664e-05	0.0101832853692716	161	96	375	443	0.318517923620422	0.328295303382145	
LOC770082	NULL	NULL	NULL	NULL	NULL	NULL	6.63878207644024	3.16782980852679	1.01275541319429e-44	5.39747997461899e-41	4.44837910017987	269.570793564687	0.276536787346693	3.19690077259808e-58	1.35636507529405e-54	4	6	509	617	0.999995367320354	1.32760261353226e-06	
SLC16A13	NULL	NULL	NULL	NULL	NULL	NULL	-1.40126033275733	0.144139025110569	0.00104076482280538	0.080387769900598	-0.721147146546494	31.808518598084	0.319502842147259	0.0240023584331422	0.846869074779328	45	43	27	10	0.057841650559837	0.75852083838195	
LOC422757	NULL	NULL	NULL	NULL	NULL	NULL	-0.664838514948599	4.44020861267766	0.0348680676201515	0.789922917668852	-0.571765788362701	656.868021598494	0.223228601629818	0.010426731837134	0.558208410119875	794	737	465	605	0.0656120886701484	0.730715484762281	
RBP1	NULL	NULL	NULL	NULL	NULL	NULL	-0.759220784368901	3.776486846893	0.0173915275472945	0.539740831440081	-0.647449927137825	414.13639698926	0.227751721796429	0.00447207660647376	0.325804452528405	541	446	361	290	0.0388266379524007	0.813236869003834	
ACSL6	0.0718379	0.0220612	-1.70323	0	1	1	2.47819474773539	-1.69545498011589	0.000655748099959049	0.055429215777036	0.56540477289976	7.19432648067601	0.279243815327486	0.0428908865216473	0.999162683775631	3	1	16	10	0.136987671004785	0.537360458254131	
SMPX	NULL	NULL	NULL	NULL	NULL	NULL	-1.72432733771081	2.2917907301963	5.13943039289025e-07	0.000120398216610587	-1.27236207659166	146.903884372441	0.280554636557465	5.75579757887798e-06	0.00191532628845369	189	243	95	50	0.57022967809243	0.15018128832991	
TRIM39	NULL	NULL	NULL	NULL	NULL	NULL	1.45026079236008	-0.232641302789625	0.00123485441068729	0.0901528298870944	0.772881958254616	23.5784542077056	0.318702959029523	0.0153047773691788	0.686479296764501	11	13	34	39	0.118665393367113	0.586361403098236	
RHOV	NULL	NULL	NULL	NULL	NULL	NULL	1.03361270122731	1.67651809077199	0.00315491364988581	0.180326560929814	0.798301944883237	94.5960750366515	0.268062252887469	0.0029009164923588	0.255283113852613	48	71	137	132	0.073760382466672	0.703331536709423	
LOC101751003	NULL	NULL	NULL	NULL	NULL	NULL	6.70483277207822	-1.81204649664674	5.32474321259412e-07	0.000123383560658784	0.606796707745716	6.47922823989015	0.246409577987862	0.0137951685237631	0.645344495498656	0	0	5	22	0.330353355134462	0.315182386402972	
LOC101751918	NULL	NULL	NULL	NULL	NULL	NULL	-8.1648227307607	1.52222203849679	8.28596230275948e-36	2.94400240617044e-32	-2.94200086661589	85.5618363538186	0.31756010409657	1.96194316595459e-20	3.69957082993505e-17	99	232	1	0	0.984551873682909	0.00331826935407185	
TFF2	NULL	NULL	NULL	NULL	NULL	NULL	-0.956737777326575	3.92206473846393	0.00272911874560383	0.160716445908239	-0.760470454823009	458.492843047928	0.258992344617747	0.00332189175919652	0.279088242798634	663	481	397	264	0.0313161235816949	0.845333527475721	
LOC101750535	NULL	NULL	NULL	NULL	NULL	NULL	-0.632114985997523	4.72914764931885	0.0440931521037663	0.890130508094783	-0.545914908153805	802.129962975847	0.219320359327834	0.0128059380301379	0.624281162354898	738	1136	688	643	0.0892071430447285	0.650092550010318	
TMPRSS7	NULL	NULL	NULL	NULL	NULL	NULL	-2.5432579007715	3.76649632929853	5.52961198230925e-14	3.80258929802802e-11	-1.91650122819663	412.257846024352	0.274394964718935	2.85949446263373e-12	2.85461650149159e-09	832	492	141	114	0.968565102484344	0.0111691745992214	
METTL15	NULL	NULL	NULL	NULL	NULL	NULL	-0.673088566112178	1.84785644044424	0.0498129826121892	0.947083992584301	-0.530384003639768	107.273700244035	0.261671565109715	0.0426718945706389	0.999162683775631	104	149	92	83	0.0142409804186934	0.926325703379846	
JAK3	NULL	NULL	NULL	NULL	NULL	NULL	1.05589743370722	1.37602042961176	0.00349026726244905	0.194778841625363	0.636077817431304	76.3027241655595	0.312727478235991	0.0419547787578492	0.999162683775631	39	56	156	64	0.0104435471306527	0.943816109078986	
GRM1	NULL	NULL	NULL	NULL	NULL	NULL	-1.45596077177017	0.480035127434438	0.000284225925197772	0.0291304243911832	-0.809862822267682	40.5557687975695	0.317425377145224	0.0107306905331011	0.567322582670591	50	64	33	13	0.0456738388170341	0.79764315107444	
LOC101749936	NULL	NULL	NULL	NULL	NULL	NULL	-1.76206940549599	-0.179967076671512	0.000125480166151859	0.0152856353258591	-0.96325228657778	25.0968136210788	0.317757601303522	0.00243417731230576	0.230096226852527	36	38	12	12	0.275223500349618	0.350731232713879	
LOC101749422	NULL	NULL	NULL	NULL	NULL	NULL	1.31990640365854	0.898017909168889	0.000476530631785845	0.0435994850146379	0.923122619782609	54.1916083864664	0.292404437498199	0.00159397961438678	0.179148530038133	29	30	91	73	0.146543438564879	0.523852476247063	
RIMS1	NULL	NULL	NULL	NULL	NULL	NULL	-0.875747182095725	4.5945204876768	0.00548834020145543	0.264109337279067	-0.721794520273122	730.464954724592	0.243074994615587	0.00298351424449342	0.259323855557297	688	1132	625	468	0.087755780439106	0.652744775950073	
IKBKE	NULL	NULL	NULL	NULL	NULL	NULL	0.721836109535744	3.2065719399099	0.025715877161209	0.667735772621989	0.588737501774949	277.563359604054	0.248198858735824	0.0176901984389799	0.732244774897385	152	251	347	383	0.0490075993351881	0.787506038242735	
LEAP2	NULL	NULL	NULL	NULL	NULL	NULL	-0.793662819495419	5.25695571690074	0.0112751330822943	0.405237184258006	-0.709765233703309	1158.02860332546	0.197565277102496	0.000327444451893649	0.0544428194651422	1333	1469	805	981	0.370316510229679	0.29162141444107	
PHGDH	NULL	NULL	NULL	NULL	NULL	NULL	-1.987656211806	1.293486418374	1.05263425444901e-07	2.95263908372946e-05	-1.43951867833593	72.8353128628895	0.284391705169988	4.15433471987045e-07	0.000176258036327303	107	115	37	25	0.60352065631347	0.13291978162574	
