Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_807	bayseq_library_808	bayseq_library_810	bayseq_library_811	bayseq_library_712	bayseq_library_713	bayseq_library_718	bayseq_library_720	bayseq_likelihood	bayseq_FDR	
ZIC1	21.3467	13.1152	-0.702773	-0.95651	0.05465	0.632394	0.913114742303528	4.01899562919474	0.0203832328597496	0.341343093561777	0.805224204689638	515.422663886045	0.280270582012703	0.00406562788276799	0.195353419767002	754	372	355	288	79	960	1071	1113	0.210070914539579	0.513081128378846	
CEP85L	2.9977	2.53845	-0.239907	-0.305897	0.54615	0.999226	0.856246930728315	3.64336801727665	0.0283917999348538	0.409103718118568	0.728003601347759	417.169327283894	0.311931505092438	0.0196031984334404	0.347790898976053	503	418	200	372	114	542	780	525	0.137002282351172	0.608850139623636	
LOC101748407	0.25138	0.119295	-1.07533	0	1	1	1.6313980667913	-1.63688288155482	0.0014334358146329	0.0527544703030173	0.9796202894338	12.3210645622101	0.395961228052167	0.0133598163791028	0.303038521036726	5	10	4	4	5	7	24	24	0.12015160427535	0.633361454331257	
TMEM19	33.5852	54.2652	0.692204	0.997885	0.04615	0.58446	-0.698659027190906	5.58845990207588	0.07146613415234	0.690936529641535	-0.589154652942474	1498.56396790309	0.26572201657029	0.0266105078013886	0.376329030908192	2876	3265	1715	1591	80	2148	1702	2226	0.0183951880576793	0.885349980694638	
KDSR	16.6285	13.7301	-0.276319	-0.364197	0.44375	0.999226	0.548838042634846	3.41965492620257	0.162749317292485	0.975406057799918	0.527440737552969	339.910793072571	0.181780307568104	0.0037134703517059	0.190224507828194	385	361	225	423	50	530	752	584	0.0992842488963817	0.669598324541967	
LOC416933	310.824	109.674	-1.50287	-1.42938	0.0155	0.342206	1.23645300673604	5.86310927889442	0.00163268636240785	0.0589124291747313	0.643255649309917	1969.17170599899	0.398047829284808	NA	NA	1845	1458	1018	1325	1031	1301	982	812	0.647214124867	0.165497796499149	
DEPTOR	1.48255	2.73408	0.882971	0.507791	0.22825	0.990927	-0.779283389978154	1.08161116403629	0.0372567509628774	0.484688469252446	-0.602640050317047	59.8586050625112	0.338991384450042	0.0754458366318319	0.547379389672028	178	79	41	117	1	83	101	65	0.0147600839186969	0.901970929747165	
LOC417083	NULL	NULL	NULL	NULL	NULL	NULL	-0.918613782869474	0.839058252154863	0.0178241966924502	0.315358173808114	-0.570438503883024	50.5139774830415	0.393547273254152	NA	NA	152	59	47	97	1	149	26	22	0.0140733913195862	0.904488543989815	
LOC101749754	0.033439	0.0871086	1.38128	0	1	1	-1.4033872963717	-2.2536881868317	0.0141975111923588	0.270717838639271	-0.786760073122918	4.57609987644771	0.396273545995216	0.0471003857749549	0.461349078785487	8	7	6	15	0	6	4	3	0.0562707948301648	0.765159087411457	
MEX3A	4.23559	1.83177	-1.20933	-1.25968	0.0119	0.28855	-0.0307870379489149	0.694049290063217	0.999999999999999	1	-0.0125935359555944	52.5060669453892	0.320956707814213	0.968701043091084	0.999983413148966	64	60	65	57	9	109	46	60	0.00250975484668531	0.965958906057986	
SCRT2	1.10994	2.81936	1.34489	1.35813	0.06135	0.666432	-1.09690143437638	-0.285990630199959	0.0044989262554463	0.126694993280851	-0.494725060579464	21.3513407797615	0.390178735856484	NA	NA	119	5	6	38	0	18	45	14	0.00709083259410421	0.936174107380786	
TMEM194A	2.21835	3.50331	0.659233	0.77693	0.1179	0.834821	-0.62950835704399	2.23752792387816	0.10082715434346	0.804127675381174	-0.520818424695743	140.909802968023	0.260786570833535	0.0458136695585631	0.456431166401549	309	280	142	163	7	250	210	138	0.012547508085253	0.910639990406748	
CYB561	10.0088	21.8522	1.12651	1.48282	0.0033	0.1268	-1.08880363978831	3.35869379395412	0.00510213045042917	0.137680021445885	-0.785801186259453	312.960461574527	0.359700637093018	0.0289183563624847	0.386807963822861	227	450	554	824	11	564	296	245	0.0173601573350907	0.890975040476545	
LOC777223	0	0.0362944	inf	0	1	1	-3.86828871228136	-3.75998072515071	0.039852467751778	0.499032583115292	-0.137324453381552	0.656718920940511	0.170679166619306	0.421064084348685	0.91061942130943	0	0	0	7	0	0	0	0	0.0484046846169693	0.783723188926009	
TACSTD2	0.0921991	0.464353	2.3324	0	1	1	-1.81702502464225	-2.29153436886003	0.00249067831264881	0.0807167314391286	-0.838665106743598	4.52550096945486	0.396818223928725	0.0345601948710293	0.415154340888239	3	10	8	16	0	6	2	2	0.0515929048091002	0.774923930471258	
LOC771974	18.6445	20.711	0.151646	0.183967	0.7108	0.999226	-0.363013001607429	4.15244333365308	0.357353268397243	1	-0.346662894494708	558.76400094411	0.150308414964569	0.0210914245349507	0.354654034157347	881	925	520	864	63	910	747	595	0.0308604563411066	0.836406266266605	
SCYL2	5.44605	4.66265	-0.224062	-0.343664	0.482	0.999226	0.416791030392467	3.69292557442584	0.292677861848357	1	0.425236252631023	403.643811421351	0.181384419903407	0.0190581095036323	0.343403310618575	493	501	297	468	42	649	1009	688	0.0719415042946394	0.72683834766651	
TMEM200A	4.96948	17.7872	1.83967	2.62239	5e-05	0.00552662	-1.73574148706159	4.63630193095217	1.34133162303493e-05	0.00117672870534397	-1.45313533832471	768.701020021528	0.287370434607412	4.26657034000372e-07	0.000567716413395265	1240	1520	1746	1097	29	632	729	493	0.869551447907143	0.0543514082907152	
CDK1	7.49761	11.4234	0.607488	0.960721	0.1046	0.802542	-0.643730021134368	2.71587090054618	0.099789892190874	0.800972315347593	-0.542750884834569	200.044846421756	0.251390838530835	0.0308507642653205	0.399443503189756	304	517	191	262	13	273	228	292	0.0175229886843394	0.890244190534597	
HAPLN4	13.7332	30.4026	1.14653	1.64383	0.0049	0.168501	-1.15901426367155	4.51199873844745	0.00281655697729318	0.0885595304453334	-0.62559544823424	698.47913181956	0.397183716672217	NA	NA	3254	275	217	1494	15	782	1011	721	0.00253373756006026	0.965872505379252	
HAPLN1	5.83182	3.85455	-0.597383	-0.879945	0.0916	0.769603	1.05761135563271	2.60873639780672	0.00834979111471898	0.191398760197397	0.850849009958665	192.076122941995	0.323752575200733	0.00858672724707614	0.265751586700267	227	251	68	116	28	285	735	263	0.044547285762416	0.793700838529018	
LOC101751606	0.238673	0.0236134	-3.33736	0	1	1	1.4846969571582	-2.01325759669887	0.00440119477663972	0.125099560331207	0.870278897100554	9.21743399005992	0.397747804044295	0.0286683749905025	0.38673238983223	6	7	1	4	4	7	21	11	0.0713018139604624	0.729070057366545	
LOC101751609	0.100951	0.0126865	-2.99228	0	1	1	1.11385332454934	-2.82309440698581	0.0174927993244007	0.310500829306889	0.587503836509617	7.51563373800386	0.358028183078705	0.100809250389557	0.603181741002612	7	2	0	1	5	6	2	4	0.00892722494924539	0.928820553039243	
PRKCH	0.8424	0.540431	-0.640395	-0.662295	0.2237	0.988211	0.693337444712469	0.634799869601145	0.103243602544237	0.812892509421311	0.601913238170985	47.1767283799708	0.283845427190129	0.0339582599829509	0.412983518374103	73	49	22	45	6	80	128	79	0.0172965955167796	0.891241779821075	
MGAT4C	1.5782	0.655386	-1.26787	-1.17343	0.02165	0.403202	0.776959721165869	1.19429042053706	0.0563299916528584	0.605874249271259	0.650777323677063	74.1208556824348	0.297081179288636	0.028482874159262	0.385951354765109	92	88	24	79	14	168	162	83	0.0369468587852668	0.817298005877633	
MUL1	15.0449	6.75628	-1.15498	-0.328646	0.6295	0.999226	0.888688605284213	3.2371189626839	0.0221922756769372	0.358625192486141	0.601014421303707	343.744569406417	0.390669316514819	NA	NA	318	318	223	271	145	349	270	234	0.489038903418801	0.270426687622356	
LOC431003	0	2.61491	inf	-nan	0.00235	0.102568	-6.586255467519	0.698202995030784	2.06231719866209e-21	1.99838536550356e-18	-0.287252846163723	43.6778601986713	0.230699414764113	NA	NA	1	520	0	1	0	0	2	2	0.65807038769232	0.153227396349711	
CCDC91	4.34893	3.52329	-0.303739	-0.379582	0.4353	0.999226	0.532144953860057	4.19505667714592	0.170334628859217	0.989965544716684	0.496715402665777	591.627753317901	0.240779767070058	0.0391178595016689	0.434135325761836	638	756	418	606	119	769	1032	973	0.0802619249151165	0.70899109470012	
SETDB1	0.0816841	0.45856	2.48898	0	1	1	-2.07604102992158	-1.72984230578024	0.000223373125308151	0.0120845249534062	-0.108679312297484	6.85097951567903	0.178936742546049	0.54361094393522	0.945041757660286	0	25	0	40	0	0	14	0	0.000982712961044811	0.970268938852916	
RPL13	1360.4	647.469	-1.07115	-1.08427	0.1178	0.834801	0.928234886032417	8.08636499726295	0.0171994064455198	0.308374219180481	0.577439691166193	8863.32675215031	0.393887989923437	NA	NA	7320	10322	5448	6869	3845	8094	6096	5668	0.0150754823380739	0.900919545712775	
GPATCH4	47.1169	15.3259	-1.62028	-1.56437	0.04455	0.57319	1.53427912890756	3.53007221718227	0.000121751254585877	0.00760120132162887	0.75870790632564	445.825816043528	0.396952075252258	NA	NA	242	304	240	252	255	271	192	189	0.434807501229521	0.31522859289245	
SYK	1.42503	1.14403	-0.316874	-0.355176	0.4855	0.999226	0.522726664757769	1.83162321633192	0.216090811432239	1	0.532082752991368	107.641386312667	0.215695232947024	0.013631632537196	0.304258038230215	138	110	85	118	9	212	280	183	0.0168011955180986	0.895197906493958	
PDZK1IP1	0.0597821	0.251291	2.07157	0	1	1	-1.66295262589418	-2.85764720230919	0.0209381534076452	0.346508917010477	-0.706924970499829	2.44953475507263	0.39347667780036	0.0723972180478086	0.543856450318402	6	5	2	8	0	3	2	1	0.0578975588334885	0.760946456095218	
PHKA1	NULL	NULL	NULL	NULL	NULL	NULL	-0.316558776219981	5.60451301044702	0.414253312506715	1	-0.280183611492094	1526.57411112957	0.142515385805604	0.0492999374690049	0.467762422337245	2649	2511	1375	2110	143	2646	2117	1910	0.0138414230701298	0.905620275019085	
RABEP1	28.375	21.0363	-0.431736	-0.410269	0.4111	0.999226	0.347804823491034	5.71432709067221	0.370050500758993	1	0.355938232301582	1660.00210606336	0.133096672776992	0.00748891193531379	0.251963290555312	2073	2193	1232	1899	229	2579	3343	2690	0.0126152923498656	0.910487821152704	
LOC101748649	0.149357	0.0452304	-1.7234	0	1	1	1.54738149620008	-1.7799696507279	0.0184140171031596	0.321874878032977	0.969318153559718	6.46004280333839	0.38446162600575	0.0116943683287536	0.289263047767045	3	6	5	5	0	22	22	14	0.216445612496654	0.505560933556939	
LOC101748643	1.28789	0.026452	-5.60548	-0.4261	0.17895	0.935041	1.87699831370961	-2.76563167150687	0.000834183281449443	0.0343582570605892	0.712883107358557	12.9119437640749	0.344068702994624	NA	NA	0	4	3	1	10	4	3	2	0.0342831434679339	0.824863516357746	
TBL1XR1	9.16788	6.64887	-0.463478	-0.694853	0.16645	0.924083	0.881571265212306	4.37413354636657	0.0239892206398088	0.371388675090373	0.749361464707112	682.405736855612	0.312458680060666	0.0164725472436657	0.323063630635974	700	662	428	576	185	739	1361	947	0.384630957370556	0.349170048670276	
SNRK	18.031	13.4693	-0.420812	-0.651364	0.206	0.973496	0.707272740426267	4.61399251999001	0.0707728811084267	0.68735138016831	0.625305460619235	770.490999734782	0.27215365944419	0.0215834745614764	0.355199818955471	1001	682	382	959	98	1252	2493	1035	0.0459178186558185	0.78987321953181	
SAT1	95.3749	138.784	0.541158	0.805434	0.104	0.802488	-0.573417009701279	5.9066178293215	0.137917831818387	0.921011151132052	-0.495420741111345	1871.72883504364	0.247953000845485	0.0457120057373019	0.456431166401549	2340	3947	2034	3069	95	3010	2631	2565	0.0166196113644048	0.895668263121558	
RB1CC1	11.0663	8.94078	-0.307699	-0.478103	0.3325	0.999226	0.302807915918238	5.32276738440766	0.438317284735914	1	0.320470463160814	1255.3513787859	0.152348819683398	0.0354193794457181	0.417032999721146	1640	1529	981	1539	122	2222	2706	2172	0.0131654572171215	0.90815326893707	
LOC426545	425.392	90.6824	-2.2299	-1.65406	0.0061	0.191223	1.86366142646406	6.78034101666611	3.103116027147e-06	0.000319575978100095	0.836423757418355	3703.18508794012	0.395087147632299	NA	NA	2134	2310	1827	1153	2257	1977	1485	1456	0.460773647360942	0.294175135529373	
NHLRC2	6.60221	5.13936	-0.36136	-0.436353	0.35785	0.999226	0.626080049532517	2.98281877542942	0.109543739478328	0.842754013249878	0.561327762283185	257.425017882398	0.25696498391176	0.0289290252411647	0.386807963822861	379	275	132	245	51	379	539	371	0.0690657603481218	0.734299608267865	
BRSK2	15.026	11.9951	-0.325021	-0.496293	0.32205	0.999226	1.13474566521792	4.55601206855083	0.00383824790168186	0.112395286769305	0.885239440107351	782.70496334522	0.348489091205135	NA	NA	968	700	282	544	253	980	1391	944	0.0735019140462784	0.723616065428898	
TLR3	4.59409	1.69364	-1.43966	-1.47974	0.00285	0.115506	1.68658154685662	2.15151779247436	4.95416484432519e-05	0.00366711410247654	0.868092549967824	129.147345927245	0.397218588999106	NA	NA	84	78	44	123	5	115	1008	105	0.116636175333845	0.638459093122324	
ARID4A	NULL	NULL	NULL	NULL	NULL	NULL	0.523743813647555	3.95400238647958	0.179951460975348	1	0.502897677397275	493.761170262818	0.149345807664949	0.000758978539655749	0.0918098655871688	555	587	326	582	78	833	1012	774	0.177064498584072	0.551430284315757	
ARID4B	7.68719	6.16268	-0.318898	-0.511235	0.31685	0.999226	0.419935533712805	4.76671282093645	0.280800181155749	1	0.420710877907157	861.992164575259	0.145422793988204	0.00381558449855678	0.190757169526113	1065	1031	620	1009	121	1365	1668	1524	0.0764010766256312	0.717641650536368	
TFEC	0.687914	0.358417	-0.940588	-0.870343	0.149	0.897463	1.41898943154368	-0.177365981285485	0.00104740973790108	0.0415606492012875	1.04051436135589	32.8361869446718	0.365304153769143	0.00439464604479842	0.203122644409912	31	29	6	17	11	45	79	40	0.0894876978462587	0.691309862783278	
LOC769325	0.172019	0.766448	2.15562	1.68961	0.03005	0.478744	-2.17614987091992	-1.12466353764422	1.3888588310192e-05	0.00120847724733336	-1.56453301424957	11.7416872528238	0.356314289552273	1.12893233062857e-05	0.00723269313156037	30	26	16	31	0	11	7	4	0.856449274300105	0.0619132257775009	
LOC100857616	100.9	13.4483	-2.90743	-4.03681	5e-05	0.00552662	2.56810906797328	3.52050555513243	6.57219625292938e-10	1.70861072829206e-07	0.675598558152331	476.988336090836	0.356210158709103	NA	NA	162	240	113	121	341	191	93	74	0.723811505724665	0.11630453109672	
SSBP1	24.1504	40.5642	0.748161	1.00984	0.04605	0.584101	-0.658004221530786	3.34479019248741	0.0900605921427518	0.761623844897175	-0.571348109974396	311.517107650565	0.172143514421702	0.000903333151933281	0.0988978282414044	561	577	355	446	19	484	407	370	0.202557880934893	0.517008227604151	
SSBP2	6.24933	4.67583	-0.418478	-0.586611	0.21565	0.983296	0.436539193686205	5.74173495896583	0.261452440178803	1	0.423490531927139	1687.30018001373	0.202294872407016	0.0363106204330996	0.419745267867614	1980	1746	1098	2474	210	3028	4095	2364	0.0134288145370924	0.907068929617292	
MIR124A-2	2.57753	1.63542	-0.656331	-0.657906	0.1321	0.866503	1.53418326443573	-2.74949258722061	0.0418808554286005	0.507824856909892	0.624477105544918	2.54859956368448	0.389390095566529	0.10877328136577	0.62582843870116	3	3	0	2	0	10	4	9	0.0331439299315951	0.82873371540539	
DHX29	7.06507	5.11723	-0.465343	-0.725519	0.1474	0.891931	0.374554150041494	5.1199440790317	0.334632955190979	1	0.371252114568819	1103.13168791403	0.184033669900414	0.0436636532977601	0.450802469771845	1440	1132	881	1335	166	1653	2198	1745	0.0222146071085543	0.870558051187532	
FBXW10	0.027317	0.11709	2.09974	0	1	1	-1.37973365496528	-2.25673423486955	0.0141975111923588	0.270717838639271	-0.617334630427842	4.51282500204842	0.395093248347455	0.118169393951469	0.638979111151144	9	5	4	18	0	8	1	4	0.0143656793451355	0.903328095506795	
BAZ2B	4.89907	4.17581	-0.230455	-0.340597	0.48965	0.999226	0.483187506727979	4.2013668133202	0.214552373894599	1	0.461887425263316	587.102922633058	0.149976523633626	0.00207187278378068	0.153924270344597	680	756	399	642	97	1006	1090	906	0.171987730868874	0.562269365245949	
RPH3AL	8.55896	11.3216	0.403572	0.575726	0.2484	0.999226	-0.587218072168405	3.88903147972033	0.139705366522671	0.925162894534006	-0.522437630275179	465.973037955371	0.230810625196853	0.0236054768197486	0.366541775608627	677	700	603	761	53	734	550	379	0.0622504030293309	0.750718908736716	
MYH15	3.08308	1.01895	-1.59729	-0.927479	0.10555	0.806105	1.78046211578645	4.8855159864628	8.30703847693336e-06	0.000760040541850924	0.942347090824272	977.593668321425	0.39791128792114	NA	NA	1335	160	68	753	304	1907	775	2468	0.00834018446344592	0.931165189556022	
MYH1F	0.172193	0.0103825	-4.0518	0	1	1	1.97705783545153	-2.92484626018641	0.000925390008127085	0.0372919928038813	0.791116452372637	10.4564808769396	0.355384671432991	0.026008494869719	0.37543648225492	1	1	2	2	8	1	4	4	0.152102881035463	0.589782814467694	
ATAD2B	4.0277	2.29122	-0.813837	-0.708335	0.1662	0.924083	0.744872963194687	3.57878765810554	0.0556428485906335	0.601823564817415	0.636216662613403	397.393880289256	0.314422726224539	0.0430274297477976	0.447742517392631	460	565	197	288	104	544	690	502	0.0247562518300663	0.858213155038915	
PDE1C	6.18592	5.15696	-0.262468	-0.403215	0.4189	0.999226	0.43255420246547	5.21713476563509	0.26448609730312	1	0.420699389873807	1184.62295361099	0.213990115721655	0.0493014056004535	0.467762422337245	1275	1834	809	1215	203	1647	2264	1893	0.0180097353006371	0.887601318108596	
PDE1A	1.76922	2.11365	0.256623	0.315156	0.5176	0.999226	0.871314297998551	1.68816278010428	0.0292461142198699	0.415800165246817	0.662313005720018	108.714003135927	0.354419822653257	0.0616611536557852	0.509902699280293	33	139	53	157	25	181	230	147	0.0405048482060923	0.806419760579346	
NDUFC2	305.204	97.3636	-1.64832	-1.64792	0.00605	0.191223	1.41662061949033	5.66501644522574	0.00033085822326212	0.0167535287494106	0.773094773721969	1724.76505287805	0.398024938395979	NA	NA	1208	1343	847	1114	902	1246	1074	928	0.821831849290149	0.0778012450746129	
DMXL1	5.63799	4.30623	-0.388756	-0.597846	0.22955	0.991767	0.959026356653476	4.41661207465233	0.0144247785203153	0.272854861132282	0.867779651682289	691.610514426339	0.258996472085064	0.000806523472163247	0.0925602112990622	833	510	424	556	153	1155	1502	1028	0.426250635253753	0.321657790298528	
MIF	203.611	307.442	0.594502	1.34869	0.06485	0.678057	-0.663741231525163	6.1864982463469	0.0878949805354073	0.76128339981597	-0.614808991727853	2284.83503032118	0.154695661898501	7.05826698750893e-05	0.0232890651204107	3702	3968	2666	3720	189	3632	2853	2206	0.0910614938528532	0.687672625845738	
CGNL1	3.28084	2.17636	-0.59215	-0.230485	0.6663	0.999226	0.578807066038589	3.49014585945344	0.144613308066574	0.933157953455349	0.556551476620242	350.054927693089	0.219639703231777	0.011279149011628	0.289056372599189	368	430	239	396	36	523	964	667	0.149763192933915	0.591926845008655	
LOC422284	8.03253	10.4766	0.383248	0.531419	0.283	0.999226	-0.436447036339366	3.01356624050926	0.263391600036543	1	-0.377485433798919	248.611554446024	0.154768712231515	0.0147267715302314	0.311042361330821	424	464	249	325	20	361	390	310	0.0249040660634503	0.857709654733426	
LOC101750874	46.1751	65.846	0.511981	0.78592	0.11675	0.83016	-0.617991471542108	4.31322914946724	0.116600542455407	0.870421490712407	-0.563823929013573	623.226515921476	0.195280566748655	0.00388624594084858	0.191386362675467	950	1214	810	764	64	831	760	660	0.153293454517067	0.588553845793343	
LOC101751476	0.0169487	0.057749	1.76862	0	1	1	-1.16435119803886	-2.45732501149121	0.0393383923419003	0.498582549313098	-0.494877706297433	3.63972112620449	0.391904905935601	0.206679234821736	0.761143910540341	2	19	4	4	0	4	5	3	0.0195908148871937	0.88115197574662	
C9ORF93	1.62989	1.07613	-0.598919	-0.723116	0.1473	0.891931	0.650628990390653	3.91042692202351	0.0953693940711886	0.783562458984691	0.585843802838128	487.523292534877	0.268029635463991	0.0288344394538905	0.386807963822861	531	344	371	602	99	759	899	748	0.0756947515227157	0.718914178908182	
LOC101747967	0.08637	0.177472	1.03899	0	1	1	-0.868273338606683	-0.835312845461508	0.0258723177020738	0.389560458096139	-0.584329953811153	14.6176579916666	0.384227746035198	0.128312387948394	0.657806310334632	45	11	23	21	0	17	27	13	0.00991216845905976	0.923317599416422	
SH3TC2	0.358067	0.538703	0.589261	0.688032	0.1674	0.925864	-0.716694065462205	1.90353509850304	0.0982008289991099	0.795079860464499	-0.691916542744072	117.429640720879	0.223887926361626	0.00199847136073785	0.153924270344597	235	232	110	160	15	111	147	115	0.114448849048478	0.643416375472217	
SH3TC1	0.51817	0.305715	-0.761237	-0.757851	0.14945	0.899554	0.812898505079948	0.60044388744838	0.0759500597930403	0.702430965148822	0.776367586194578	42.8772718968363	0.254939226529973	0.00232444804549175	0.157748145477162	53	43	26	46	2	112	112	86	0.101634346025444	0.665577969557294	
RNF113A	12.2496	13.9484	0.187361	0.190576	0.69635	0.999226	-0.396190938592106	2.68125972386504	0.320339643575958	1	-0.356670561240454	198.659586354401	0.168424301585432	0.0342012789892722	0.413715890878623	286	365	221	262	19	297	273	254	0.0110257398727626	0.91687514307711	
FKRP	134.06	26.1211	-2.35959	-2.69137	0.00055	0.0349332	2.10192348354976	5.16456203438056	1.97248309850636e-07	2.76443599270941e-05	0.636784834379584	1279.64512283025	0.367046072177737	NA	NA	548	625	528	516	848	462	397	311	0.5771400443673	0.211862004264352	
SSNA1	5.18047	7.62766	0.558157	0.552849	0.25605	0.999226	-0.478128154984608	2.60948685715866	0.229021578666377	1	-0.42791581501017	188.277043391428	0.187107819428826	0.022195750729066	0.358489352111469	300	370	193	253	17	293	221	245	0.022114295241214	0.87072252895038	
CCNT1	4.42265	5.90489	0.416999	0.545929	0.2783	0.999226	-0.510388947294178	2.89350288830982	0.199492529064768	1	-0.468171154200006	230.185606739815	0.185589654948121	0.0116486021727187	0.289263047767045	432	416	212	327	22	379	302	229	0.0598017015077789	0.756154400959723	
MC1R	0.0306085	0.185221	2.59724	0	1	1	-1.88532697379521	-3.07569577158223	0.0281259340998426	0.40640582369583	-0.426106367073954	1.91268718967716	0.336192332649557	0.204995074179799	0.758503699072122	1	13	3	0	0	2	1	1	0.0415634199217928	0.803280820208765	
RUNX2	0.206914	0.0614092	-1.7525	0	1	1	1.24751946449532	-0.0662451039211659	0.00249197103759957	0.0807167314391286	0.813100179932172	50.6713533094229	0.398179000606668	NA	NA	26	34	17	36	28	39	34	28	0.205619823650592	0.515695632795057	
RUNX1	0.600651	0.193071	-1.63739	-1.33618	0.02385	0.427792	2.0897226757651	0.0333122122640214	1.8118075682573e-06	0.000198072378154406	1.10096798740016	58.150562053196	0.396983981778383	NA	NA	30	34	5	20	35	31	69	33	0.0702955504393067	0.730751067203106	
SLC9A2	12.5211	5.12494	-1.28876	-1.57099	0.0016	0.0782621	1.51118342254251	4.29704665316742	0.000145706252690289	0.0087251850978977	0.880518363015351	611.29531737793	0.392398547311869	NA	NA	822	330	35	564	63	1128	2978	885	0.0125440137232088	0.910652649601849	
LOC101751865	0.610372	0.209533	-1.54251	0	1	1	0.920923660455976	-0.460650032185634	0.0336568726975697	0.452031061580593	0.663957555425519	26.3956473065973	0.375555150089521	0.077071565472562	0.549993374399495	9	18	15	37	8	45	31	42	0.0147695749174475	0.90194032884738	
C12ORF57	494.202	81.3152	-2.60351	-1.85013	0.0041	0.148175	2.36086225936485	7.04810773014828	6.38150969507819e-09	1.25963910814516e-06	0.67543431349321	4486.98537994805	0.364201425613665	NA	NA	1881	2025	1472	1476	3076	1808	1021	1089	0.964559298811641	0.00959154708403019	
LOC415859	50.8947	10.1572	-2.32501	-1.42091	0.0359	0.529082	0.290682173164925	1.60378898694642	0.381118895843479	1	0.281117011085505	111.867976261513	0.385890787415894	NA	NA	118	195	101	45	36	131	95	98	0.00164341541275271	0.968986265629636	
LOC101749386	0.713211	1.19723	0.747304	0.630811	0.20745	0.975067	-1.38031371638942	-2.09981796026387	0.0090550256933017	0.201078164301881	-0.700812087469513	5.05124851305045	0.398216372951009	0.0784285566296593	0.552160021400019	11	9	2	20	0	7	5	3	0.0309176310320077	0.836180113264174	
LOC101749385	0.0340875	0.0869651	1.35119	0	1	1	1.26108696536679	-1.09346197307364	0.00246066464926015	0.0800897124782556	0.759987253557971	29.0230580649582	0.38800059135757	NA	NA	32	6	6	8	18	14	18	14	0.0136339680966327	0.90644764248432	
LOC415852	7.54966	2.54517	-1.56865	-0.13244	0.7521	0.999226	1.09989650481544	1.14726050665626	0.00571928178232651	0.149491476812312	0.657182259256152	90.469870595971	0.398222066145374	NA	NA	162	43	8	60	38	80	132	77	0.00295269806252533	0.964142416142347	
LOC101749382	0.269144	0.110426	-1.2853	0	1	1	1.61421781019299	-1.55832606404007	0.00757898977876579	0.178505544961686	0.965312077540051	7.71682911586641	0.390769354937071	0.0135005057779487	0.303092205114292	5	10	2	6	0	30	14	26	0.120855930834979	0.632124827321965	
LOC101749380	172.486	226.269	0.39156	0.610875	0.21685	0.983362	-0.483864944336047	4.92797441147164	0.217282867430706	1	-0.453263282417232	958.820592562929	0.163333614763494	0.00551887178228295	0.221497550092646	1538	1505	1095	1424	110	1375	1174	1027	0.0921958407061542	0.685730842749761	
LOC101749030	0	0	0	0	1	1	3.22269719175589	-3.08509044450379	5.67473556710768e-05	0.00405760617705354	0.927360081967695	6.84487900460727	0.356312914482851	0.0092504615665322	0.275131985628121	0	1	0	1	5	4	7	2	0.433410222049522	0.316846794373894	
FAP	2.54895	1.33051	-0.937931	-1.19626	0.017	0.357693	1.0745716113333	1.99641755958529	0.00865592032796779	0.19506015808839	0.905767780516791	121.577383889689	0.300448492785202	0.00257217437706642	0.165330028885451	165	96	52	99	12	202	430	246	0.0641821758568005	0.746960995191388	
FAF	0	0.717659	inf	0	1	1	-5.92643777079447	-2.68453980242768	2.59482430632541e-06	0.000273843883971511	-0.0478531492602239	2.73967630923105	0.101348669537641	0.636810042995938	0.945041757660286	0	33	0	0	0	0	0	0	0.100966768631305	0.666794763910986	
CCK	21.0386	42.9653	1.03013	1.80769	0.01185	0.288158	-0.984670794412458	3.44004691136823	0.0098183067720977	0.212278563658802	-0.595856907085287	327.194493926754	0.393485425491602	NA	NA	463	444	110	1353	5	392	686	236	0.00260705871128981	0.965576710676428	
COG8	55.6415	10.808	-2.36407	-2.49906	0.0003	0.0225956	2.09880761006011	4.9968471754936	2.06284750529863e-07	2.8325551791492e-05	0.702240853152717	1143.13746028924	0.376073573045089	NA	NA	584	533	382	536	736	594	426	336	0.909457171789032	0.0359246264469865	
GUCY1A2	1.15231	0.39817	-1.53308	-1.75715	0.0007	0.0422532	1.32221378021428	2.10303858274722	0.00103548105129552	0.0412605328065754	0.997320577796597	150.409786954872	0.354188347652882	0.00486572165312101	0.213518971011597	145	81	49	150	44	178	441	158	0.0637127611859823	0.747855464276443	
C1QL4	3.83462	1.82746	-1.06924	-1.21251	0.0234	0.422839	0.657702947959797	2.53674820180133	0.0809276213975144	0.729208233105092	0.428921185466809	225.354696799919	0.398122147112098	NA	NA	181	223	161	227	101	203	141	67	0.160993448378089	0.577131892316221	
TRMT5	3.25312	4.20984	0.371941	0.359382	0.4682	0.999226	-0.380803388712228	3.4622218232075	0.321091670532815	1	-0.304122422037388	339.17850467978	0.145027165211302	0.0359932966468436	0.418141064739489	557	578	329	500	23	542	524	473	0.0156779110478272	0.898860986731116	
